,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
823,824,50,2,60.0,9900,Pave,,1,1,AllPub,1,1,SWISU,Norm,Norm,1,4,6,7,1940,1950,1,1,1,1,1,0,2,2,3,2,2,1,3,0,3,0,778,778,1,2,1,1,944,545,0,1489,0,0,2,0,3,1,2,7,1,1,1,2,1940,2,1,240,2,2,1,335,0,0,0,0,0,,GdWo,,0,7,2009,1,Normal,139500
824,825,20,3,81.0,11216,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,1,8,5,2006,2006,1,1,1,1,1,0,1,2,1,1,1,1,3,0,3,0,1489,1489,1,3,1,1,1489,0,0,1489,0,0,2,0,3,1,1,7,1,1,1,1,2006,1,2,776,2,2,1,0,140,0,0,0,0,,,,0,6,2006,2,Partial,232600
825,826,20,2,114.0,14803,Pave,,1,1,AllPub,1,1,NridgHt,PosN,PosN,1,1,10,5,2007,2008,2,1,6,6,2,816,3,2,1,3,2,4,1,1636,3,0,442,2078,1,3,1,1,2084,0,0,2084,1,0,2,0,2,1,3,7,1,1,1,1,2007,3,3,1220,2,2,1,188,45,0,0,0,0,,,,0,6,2008,2,Partial,385000
826,827,45,1,50.0,6130,Pave,,1,1,AllPub,1,1,BrkSide,Norm,Norm,1,5,5,6,1924,1950,1,1,2,2,1,0,2,2,3,2,2,1,2,784,3,0,0,784,1,1,1,1,784,0,0,784,1,0,1,0,2,1,1,5,1,0,5,5,0,4,0,0,5,5,1,0,0,116,0,0,0,,,,0,5,2008,1,Normal,109500
827,828,20,2,65.0,8529,Pave,,2,1,AllPub,1,1,SawyerW,Norm,Norm,1,1,7,5,2001,2001,1,1,1,1,1,0,1,2,1,1,2,1,1,20,3,0,1434,1454,1,3,1,1,1434,0,0,1434,0,0,2,0,3,1,1,6,1,1,2,1,2001,1,2,527,2,2,1,290,39,0,0,0,0,,,,0,4,2009,1,Normal,189000
828,829,60,2,,28698,Pave,,3,3,AllPub,4,3,ClearCr,Norm,Norm,1,2,5,5,1967,1967,4,4,7,7,1,0,2,2,1,2,1,2,6,249,2,764,0,1013,1,2,1,1,1160,966,0,2126,0,1,2,1,3,1,2,7,3,0,5,1,1967,3,2,538,2,2,1,486,0,0,0,225,0,,,,0,6,2009,1,Abnorml,185000
829,830,160,3,24.0,2544,Pave,Pave,1,1,AllPub,1,1,Somerst,Norm,Norm,5,2,7,5,2005,2005,1,1,2,2,1,0,1,2,1,1,2,1,3,0,3,0,600,600,1,3,1,1,520,623,80,1223,0,0,2,1,2,1,1,4,1,0,5,2,2005,1,2,480,2,2,1,0,166,0,0,0,0,,,,0,7,2006,1,Normal,147400
830,831,20,2,80.0,11900,Pave,,2,1,AllPub,3,1,NAmes,Norm,Norm,1,1,6,5,1957,1957,1,1,4,4,2,387,2,2,2,2,2,1,4,1040,3,0,352,1392,1,2,1,3,1392,0,0,1392,1,0,1,1,3,1,2,6,1,2,1,1,1957,1,2,458,2,2,1,0,0,0,0,192,0,,,,0,6,2008,1,Normal,166000
831,832,160,3,30.0,3180,Pave,Pave,1,1,AllPub,1,1,Somerst,Norm,Norm,4,2,7,5,2005,2005,1,1,2,2,1,0,2,2,1,1,2,1,3,0,3,0,600,600,1,3,1,1,520,600,80,1200,0,0,2,1,2,1,1,4,1,0,5,2,2005,1,2,480,2,2,1,0,166,0,0,0,0,,,,0,6,2006,1,Normal,151000
832,833,60,2,44.0,9548,Pave,,2,1,AllPub,4,1,CollgCr,Norm,Norm,1,2,7,6,2003,2003,1,1,1,1,2,223,1,2,1,1,2,1,1,483,3,0,458,941,1,3,1,1,941,888,0,1829,1,0,2,1,3,1,1,7,1,1,2,1,2003,1,2,613,2,2,1,192,39,0,0,0,0,,,,0,1,2010,1,Normal,237000
833,834,20,2,100.0,10004,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,6,6,1964,1964,1,1,4,7,2,180,2,2,2,2,2,1,4,196,7,345,975,1516,1,2,1,1,1516,0,0,1516,0,0,1,1,3,1,2,6,1,0,5,1,1964,1,2,472,2,2,1,0,0,0,0,152,0,,,,0,2,2009,1,Normal,167000
834,835,20,2,75.0,7875,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1961,1961,1,1,1,1,2,136,2,2,2,2,2,1,4,572,3,0,572,1144,1,1,1,1,1144,0,0,1144,1,0,1,0,3,1,2,6,1,0,5,1,1961,2,2,456,2,2,1,0,0,0,0,0,0,,GdWo,,0,9,2008,1,Normal,139950
835,836,20,2,60.0,9600,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,1,4,7,1950,1995,1,1,1,4,1,0,2,2,2,1,2,1,7,442,3,0,625,1067,1,2,1,1,1067,0,0,1067,0,0,2,0,2,1,1,4,3,0,5,1,1996,2,2,436,2,2,1,290,0,0,0,0,0,,,,0,2,2010,1,Normal,128000
836,837,30,1,90.0,8100,Pave,Pave,1,1,AllPub,1,1,OldTown,Norm,Norm,1,1,5,6,1948,1973,1,1,1,1,1,0,2,2,3,2,2,1,4,338,3,0,1221,1559,1,1,1,1,1559,0,0,1559,1,0,1,0,2,1,2,5,3,0,5,2,1948,2,2,812,2,2,1,0,116,230,0,0,0,,GdWo,,0,6,2007,3,Normal,153500
837,838,160,1,21.0,1680,Pave,,1,1,AllPub,1,1,BrDale,Norm,Norm,5,2,6,5,1973,1973,1,1,4,4,2,158,2,2,2,2,2,1,7,330,3,0,153,483,1,2,1,1,483,504,0,987,1,0,1,1,2,1,2,5,1,0,5,2,1973,2,1,264,2,2,1,0,0,0,0,0,0,,,,0,11,2008,1,Normal,100000
838,839,20,2,75.0,9525,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,5,6,1995,2006,1,1,1,1,1,0,2,2,1,1,2,1,3,0,3,0,1099,1099,1,3,1,1,1099,0,0,1099,0,0,1,1,3,1,1,6,1,0,5,1,1999,2,1,352,2,2,1,278,0,0,0,0,0,,,,0,6,2008,1,Normal,144000
839,840,50,2,70.0,11767,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,4,5,6,1946,1995,1,1,2,2,1,0,2,2,2,2,2,1,7,352,3,0,416,768,1,3,1,1,768,432,0,1200,0,0,1,0,3,1,2,6,1,0,5,2,1946,2,1,240,2,2,1,0,0,0,0,0,0,,,,0,5,2008,1,Normal,130500
840,841,70,5,,12155,Pave,,2,1,AllPub,1,1,SWISU,Norm,Norm,1,2,6,8,1925,1950,1,1,3,3,1,0,2,2,3,2,2,1,7,156,3,0,516,672,1,2,2,1,810,672,0,1482,0,0,2,0,4,1,4,7,1,0,5,2,1934,2,1,400,2,2,3,0,0,254,0,0,0,,,,0,3,2008,1,Normal,140000
841,842,70,1,60.0,10440,Pave,Grvl,1,1,AllPub,1,1,OldTown,Norm,Norm,1,2,5,8,1904,2002,1,1,2,2,1,0,2,2,1,2,2,1,3,0,3,0,650,650,1,1,1,1,958,581,0,1539,0,0,2,0,3,1,1,8,1,1,Po,2,1983,2,2,686,1,2,3,70,78,68,0,0,0,,,,0,6,2008,1,Normal,157500
842,843,80,2,82.0,9020,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,3,6,7,1966,1966,1,1,4,4,2,183,2,2,2,2,2,2,4,312,2,539,276,1127,1,2,1,1,1165,0,0,1165,1,0,1,1,3,1,2,6,1,0,5,1,1966,1,2,490,1,1,1,0,129,0,0,0,0,,GdPrv,,0,5,2008,1,Normal,174900
843,844,90,2,80.0,8000,Pave,,1,1,AllPub,3,1,NAmes,Artery,Norm,3,1,5,4,1961,1961,1,1,8,8,1,0,2,2,2,2,2,1,3,0,3,0,1800,1800,1,3,2,1,1800,0,0,1800,0,0,2,0,6,2,2,10,1,0,5,5,0,4,0,0,5,5,1,0,0,0,0,0,0,,,,0,7,2007,1,Normal,141000
844,845,50,1,100.0,12665,Pave,Grvl,2,1,AllPub,1,1,OldTown,Artery,Norm,1,4,5,8,1915,1950,1,1,3,3,1,0,2,2,3,2,2,3,3,0,3,0,876,876,1,1,1,1,876,540,0,1416,0,0,1,1,4,1,2,7,1,1,1,2,1949,2,3,720,2,2,1,418,0,194,0,0,0,,,,0,6,2008,1,Normal,153900
845,846,85,2,,16647,Pave,,2,1,AllPub,4,1,Sawyer,RRAe,Norm,1,6,5,5,1975,1981,1,1,4,4,1,0,2,2,2,1,2,2,2,1390,3,0,0,1390,1,2,1,1,1701,0,0,1701,1,0,2,0,3,1,2,6,3,2,2,6,1975,3,2,611,2,2,1,0,0,0,0,0,0,,,,0,1,2007,1,Normal,171000
846,847,60,2,75.0,9317,Pave,,1,1,AllPub,1,1,SawyerW,Norm,Norm,1,2,7,5,1993,1993,1,1,4,4,2,137,1,2,1,1,2,1,2,513,3,0,227,740,1,3,1,1,1006,769,0,1775,1,0,2,1,3,1,1,7,1,1,2,1,1993,2,2,425,2,2,1,234,72,192,0,0,0,,,,0,7,2009,1,Normal,213000
847,848,20,2,36.0,15523,Pave,,2,1,AllPub,4,1,CollgCr,Norm,Norm,1,1,5,6,1972,1972,1,1,4,7,1,0,2,2,2,2,2,4,7,460,3,0,404,864,1,3,1,1,864,0,0,864,1,0,1,0,3,1,2,5,1,1,Fa,1,1972,2,1,338,2,2,1,0,0,0,0,0,0,,,,0,8,2009,1,Normal,133500
848,849,50,2,75.0,45600,Pave,,3,2,AllPub,1,1,ClearCr,Norm,Norm,1,4,6,8,1908,1997,1,1,3,3,1,0,2,2,3,2,2,1,3,0,3,0,907,907,1,2,1,1,1307,1051,0,2358,0,0,3,0,5,1,2,10,1,1,1,2,1908,2,2,360,4,2,1,486,40,0,0,175,0,,,,0,9,2008,1,Normal,240000
849,850,80,2,80.0,9600,Pave,,1,1,AllPub,2,1,Veenker,Feedr,Norm,1,3,6,7,1976,1994,2,1,7,7,2,360,1,1,2,2,2,1,3,0,3,0,528,528,1,3,1,1,1094,761,0,1855,0,0,2,1,3,1,2,7,1,1,2,1,1976,1,2,512,2,2,1,113,100,0,0,0,0,,,,0,8,2007,1,Normal,187000
850,851,120,1,36.0,4435,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,4,1,6,5,2003,2003,1,1,1,1,2,170,1,2,1,1,2,4,1,659,3,0,189,848,1,3,1,1,848,0,0,848,1,0,1,0,1,1,1,3,1,0,5,1,2003,3,2,420,2,2,1,140,0,0,0,0,0,,,,0,11,2007,1,Normal,131500
851,852,120,2,,3196,Pave,,1,1,AllPub,1,1,Blmngtn,Norm,Norm,4,1,8,5,2003,2003,1,1,1,1,2,40,1,2,1,1,2,2,3,0,3,0,1273,1273,1,3,1,1,1456,0,0,1456,0,0,2,0,2,1,1,7,1,1,2,1,2003,3,2,400,2,2,1,143,20,0,0,0,0,,,,0,5,2006,1,Normal,215000
852,853,75,2,53.0,7128,Pave,,1,1,AllPub,1,1,Crawfor,Norm,Norm,1,7,7,5,1941,1950,1,1,2,2,1,0,2,1,2,2,2,1,4,364,3,0,554,918,1,1,1,1,918,728,0,1646,0,0,2,0,4,1,2,7,1,2,1,2,1941,2,1,240,2,2,1,0,0,0,0,126,0,,MnPrv,,0,8,2007,1,Normal,164000
853,854,80,2,,12095,Pave,,2,1,AllPub,3,1,NAmes,Norm,Norm,1,3,6,6,1964,1964,1,1,2,4,2,115,2,1,2,2,2,2,4,564,3,0,563,1127,1,2,1,1,1445,0,0,1445,0,0,1,1,3,1,2,7,1,1,Fa,1,1964,1,2,645,2,2,1,180,0,0,0,0,0,,MnPrv,,0,8,2009,1,Normal,158000
854,855,20,2,102.0,17920,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,1,5,4,1955,1974,2,1,3,7,1,0,2,2,2,2,2,3,2,306,4,1085,372,1763,1,2,1,1,1779,0,0,1779,1,0,1,1,3,1,2,6,1,1,1,1,1955,2,2,454,2,2,1,0,418,0,0,312,0,,,,0,7,2006,1,Abnorml,170000
855,856,20,2,,6897,Pave,,2,1,AllPub,3,1,Sawyer,Norm,Norm,1,1,5,8,1962,2010,1,1,4,4,1,0,2,1,2,2,2,1,2,659,3,0,381,1040,1,3,1,1,1040,0,0,1040,1,0,1,1,3,1,2,6,1,0,5,2,1962,2,1,260,2,2,1,0,104,0,0,0,0,,,,0,4,2010,1,Normal,127000
856,857,80,2,,10970,Pave,,2,3,AllPub,1,2,CollgCr,Norm,Norm,1,3,6,6,1978,1978,1,1,7,4,1,0,2,2,2,1,1,2,1,505,6,435,0,940,1,2,1,1,1026,0,0,1026,1,0,1,0,3,1,2,5,1,0,5,2,1981,2,2,576,2,4,1,0,0,34,0,0,0,,MnPrv,,0,10,2008,1,Normal,147000
857,858,60,2,65.0,8125,Pave,,1,1,AllPub,1,1,Gilbert,Norm,Norm,1,2,6,5,1994,1995,1,1,4,4,1,0,2,2,1,1,2,1,3,0,3,0,702,702,1,1,1,1,702,779,0,1481,0,0,2,1,3,1,2,6,1,1,2,1,1994,3,2,343,2,2,1,0,36,0,0,0,0,,,,0,3,2009,1,Normal,174000
858,859,20,2,80.0,10400,Pave,,1,1,AllPub,1,1,NWAmes,Norm,Norm,1,1,7,5,1976,1976,1,1,4,4,2,189,2,2,2,1,2,1,3,0,3,0,1090,1090,1,2,1,1,1370,0,0,1370,0,0,2,0,3,1,2,6,1,1,2,1,1976,1,2,479,2,2,1,0,0,0,0,0,0,,MnPrv,,0,6,2009,1,Family,152000
859,860,60,2,,11029,Pave,,2,1,AllPub,3,1,NWAmes,PosA,Norm,1,2,6,7,1968,1984,1,1,4,4,2,220,2,2,2,2,2,3,7,619,3,0,435,1054,1,2,1,1,1512,1142,0,2654,1,0,2,1,4,1,1,9,1,1,1,1,1968,2,2,619,2,2,1,0,65,0,0,222,0,,,,0,8,2006,1,Normal,250000
860,861,50,2,55.0,7642,Pave,,1,1,AllPub,3,1,Crawfor,Norm,Norm,1,4,7,8,1918,1998,1,1,3,3,1,0,1,2,3,2,2,1,3,0,3,0,912,912,1,1,1,1,912,514,0,1426,0,0,1,1,3,1,1,7,1,1,1,2,1925,2,1,216,2,2,1,0,240,0,0,0,0,,GdPrv,,0,6,2007,1,Normal,189950
861,862,190,2,75.0,11625,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,2,1,5,4,1965,1965,2,1,7,4,1,0,2,2,1,2,2,3,7,841,3,0,198,1039,1,3,1,1,1039,0,0,1039,1,0,1,1,3,1,2,6,1,0,5,1,1965,2,2,504,2,2,1,0,0,0,0,0,0,,,,0,4,2010,1,Normal,131500
862,863,20,2,81.0,9672,Pave,,1,1,AllPub,3,1,SawyerW,Norm,Norm,1,1,6,5,1984,1985,2,1,4,7,1,0,2,2,1,1,2,1,1,338,3,0,702,1040,1,2,1,1,1097,0,0,1097,0,0,2,0,3,1,2,6,1,0,5,1,1986,2,2,480,2,2,1,0,0,0,0,0,0,,GdPrv,,0,5,2010,1,Normal,152000
863,864,20,2,70.0,7931,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,5,1959,1959,2,1,8,7,1,0,2,2,2,2,2,1,7,1148,3,0,0,1148,1,2,1,1,1148,0,0,1148,1,0,1,0,3,1,2,6,1,0,5,1,1959,2,1,672,2,2,1,0,0,0,0,0,0,,GdPrv,,0,7,2009,1,Normal,132500
864,865,20,3,72.0,8640,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,1,7,5,2007,2008,1,1,1,1,1,0,1,2,1,3,2,1,3,0,3,0,1372,1372,1,3,1,1,1372,0,0,1372,0,0,2,0,3,1,1,6,1,0,5,1,2008,3,2,529,2,2,1,0,140,0,0,0,0,,,,0,5,2008,2,Partial,250580
865,866,20,2,,8750,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1970,1970,1,1,2,2,2,76,2,2,2,2,2,1,7,828,3,0,174,1002,1,2,1,1,1002,0,0,1002,1,0,1,0,3,1,2,5,1,0,5,2,1973,2,2,902,2,2,1,0,0,0,0,0,0,,MnPrv,,0,8,2009,1,Normal,148500
866,867,20,2,67.0,10656,Pave,,2,4,AllPub,1,1,Timber,Norm,Norm,1,1,8,5,2006,2007,1,1,1,1,3,274,1,2,1,1,2,4,3,0,3,0,1638,1638,1,3,1,1,1646,0,0,1646,0,0,2,0,3,1,1,6,1,1,1,1,2007,1,3,870,2,2,1,192,80,0,0,0,0,,,,0,11,2007,2,Partial,248900
867,868,20,2,85.0,6970,Pave,,1,1,AllPub,3,1,Sawyer,Feedr,Norm,1,1,4,5,1961,1961,1,1,1,1,1,0,2,2,2,2,2,1,2,932,3,0,108,1040,1,2,1,1,1120,0,0,1120,1,0,1,1,3,1,4,5,1,0,5,1,1961,1,2,544,2,2,1,168,0,0,0,0,0,,,Shed,400,5,2007,1,Normal,129000
868,869,60,2,,14762,Pave,,3,1,AllPub,3,1,Gilbert,Feedr,Norm,1,2,5,6,1948,1950,1,1,7,7,1,0,2,2,5,5,5,5,5,0,5,0,0,0,1,1,1,1,1547,720,53,2320,0,0,2,0,2,1,2,7,1,1,2,1,1979,2,2,672,2,2,3,120,144,0,0,0,0,,,,0,5,2006,1,Normal,169000
869,870,60,2,80.0,9938,Pave,,1,1,AllPub,1,1,SawyerW,Norm,Norm,1,2,7,5,1993,1994,1,1,2,2,2,246,1,2,1,1,2,1,1,750,3,0,300,1050,1,3,1,1,1062,887,0,1949,1,0,2,1,3,1,1,8,1,1,2,1,1993,3,2,574,2,2,1,156,90,0,0,0,0,,GdPrv,,0,6,2010,1,Normal,236000
870,871,20,2,60.0,6600,Pave,,1,1,AllPub,1,1,NAmes,PosN,Norm,1,1,5,5,1962,1962,2,1,2,2,1,0,2,2,2,2,2,1,3,0,3,0,894,894,1,1,2,1,894,0,0,894,0,0,1,0,2,1,2,5,1,0,5,2,1962,2,1,308,2,2,1,0,0,0,0,0,0,,,,0,8,2009,1,Normal,109500
871,872,60,2,70.0,8750,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,6,5,1998,1998,1,1,1,1,2,116,2,2,1,1,2,1,1,505,3,0,299,804,1,3,1,1,804,878,0,1682,0,0,2,1,3,1,1,7,1,0,5,1,1998,1,2,523,2,2,1,0,77,0,0,0,0,,,,0,6,2010,1,Normal,200500
872,873,20,2,74.0,8892,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,1,1,5,7,1953,1996,1,1,5,5,1,0,1,2,6,2,2,4,3,0,3,0,105,105,1,1,1,1,910,0,0,910,0,0,1,0,3,1,1,5,1,0,5,1,1953,2,2,414,2,2,1,196,0,150,0,0,0,,GdWo,,0,10,2008,1,Normal,116000
873,874,40,2,60.0,12144,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,7,1949,1950,1,1,4,4,1,0,1,2,2,2,2,1,4,375,3,0,457,832,1,1,1,1,1036,0,232,1268,0,0,1,0,3,1,2,6,1,1,1,1,1949,2,1,288,2,2,1,0,28,0,0,0,0,,,Othr,0,9,2009,1,Normal,133000
874,875,50,1,52.0,5720,Pave,,1,1,AllPub,1,1,OldTown,Artery,Norm,1,4,5,6,1941,1950,1,1,3,3,1,0,2,2,2,2,2,1,3,0,3,0,676,676,1,3,1,1,676,455,0,1131,0,0,1,1,3,1,2,5,1,0,5,2,1941,2,1,200,2,2,1,26,0,0,0,0,0,,,,0,8,2009,1,Abnorml,66500
875,876,60,3,75.0,9000,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,2,8,5,2007,2007,1,1,6,6,1,0,1,2,1,1,2,4,1,64,3,0,1120,1184,1,3,1,1,1184,1426,0,2610,0,0,2,1,4,1,3,11,1,1,1,3,2007,3,2,550,2,2,1,208,364,0,0,0,0,,,,0,8,2007,2,Partial,303477
876,877,20,2,94.0,25286,Pave,,1,4,AllPub,1,2,Mitchel,Norm,Norm,1,1,4,5,1963,1963,1,1,4,7,1,0,2,2,1,2,2,2,2,633,3,0,431,1064,1,1,1,1,1040,0,0,1040,1,0,1,0,3,1,2,5,1,0,5,1,1963,2,2,648,2,2,1,0,0,0,0,0,0,,,,0,1,2007,1,Normal,132250
877,878,60,2,74.0,8834,Pave,,1,1,AllPub,1,1,NridgHt,Norm,Norm,1,2,9,5,2004,2005,2,1,1,1,3,216,1,2,1,3,2,1,1,1170,3,0,292,1462,1,3,1,1,1462,762,0,2224,1,0,2,1,4,1,3,10,1,1,1,1,2004,3,3,738,2,2,1,184,0,0,0,0,0,,,,0,6,2009,1,Normal,350000
878,879,85,2,88.0,11782,Pave,,2,1,AllPub,1,1,Sawyer,Norm,Norm,1,6,5,7,1961,1995,1,1,4,4,1,0,2,2,2,2,2,4,2,899,3,0,210,1109,1,2,1,1,1155,0,0,1155,1,0,1,0,3,1,1,6,3,0,5,2,1987,2,2,576,2,2,1,192,0,0,0,0,0,,MnPrv,Shed,400,6,2010,1,Normal,148000
879,880,20,2,,7000,Pave,,2,1,AllPub,4,1,CollgCr,Norm,Norm,1,1,5,8,1978,2005,1,1,1,1,2,90,1,1,2,2,2,1,2,646,3,0,218,864,1,3,1,1,864,0,0,864,1,0,1,0,3,1,2,6,1,0,5,1,1978,2,1,336,2,2,1,0,0,0,0,0,0,,GdWo,,0,7,2009,1,Normal,136500
880,881,20,2,60.0,7024,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,1,5,5,2005,2006,1,1,1,1,1,0,2,2,1,3,1,1,2,980,3,0,110,1090,1,1,1,1,1090,0,0,1090,1,0,1,1,2,1,2,5,1,0,5,1,2005,3,2,450,2,2,1,0,49,0,0,0,0,,,,0,6,2007,1,Normal,157000
881,882,50,2,44.0,13758,Pave,,2,1,AllPub,4,1,Timber,Norm,Norm,1,4,7,5,1990,1991,1,1,4,4,2,117,1,1,2,1,2,3,6,902,3,0,254,1156,1,3,1,1,1187,530,0,1717,0,0,2,1,3,1,1,7,1,1,2,1,1990,1,2,400,2,2,1,168,36,0,0,0,0,,,,0,4,2007,1,Normal,187500
882,883,60,2,,9636,Pave,,2,1,AllPub,3,1,Gilbert,Norm,Norm,1,2,6,5,1992,1993,1,1,1,1,1,0,2,2,1,1,2,1,3,0,3,0,808,808,1,1,1,1,808,785,0,1593,0,0,2,1,3,1,2,7,1,1,2,3,1993,1,2,389,2,2,1,342,40,0,0,0,0,,MnPrv,,0,12,2009,1,Normal,178000
883,884,75,2,60.0,6204,Pave,,1,2,AllPub,1,1,SWISU,Norm,Norm,1,8,4,5,1912,1950,1,1,3,3,1,0,1,2,1,2,4,1,3,0,3,0,795,795,1,2,2,1,954,795,481,2230,1,0,1,0,5,1,2,10,1,0,5,2,1997,2,1,440,2,1,1,0,188,0,0,0,0,,,,0,3,2006,1,Normal,118500
884,885,20,2,65.0,7150,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,5,1967,1967,1,1,4,4,2,60,2,2,2,2,2,1,7,432,3,0,460,892,1,2,1,1,892,0,0,892,0,0,1,0,3,1,2,5,1,0,5,1,1967,1,1,288,2,2,1,0,0,0,0,0,0,,GdWo,,0,7,2009,1,Normal,100000
885,886,120,3,50.0,5119,Pave,,2,1,AllPub,4,1,Somerst,Norm,Norm,4,1,9,5,1999,2000,1,1,2,2,2,60,1,2,1,3,2,4,1,1238,3,0,460,1698,1,3,1,1,1709,0,0,1709,1,0,2,0,2,1,1,5,1,1,2,1,1999,3,2,506,2,2,1,97,65,0,0,0,0,,,,0,1,2008,9,Abnorml,328900
886,887,90,2,70.0,8393,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,3,1,5,5,1959,2005,1,1,2,2,2,122,2,2,2,2,2,1,6,528,3,0,1098,1626,1,3,1,1,1712,0,0,1712,0,0,2,0,4,2,2,8,1,0,5,1,2005,3,2,588,2,2,1,272,54,0,0,0,0,,,,0,6,2006,1,Family,145000
887,888,50,2,59.0,16466,Pave,,2,1,AllPub,1,1,Edwards,Norm,Norm,1,4,5,7,1955,1955,1,1,2,2,1,0,2,1,1,2,2,1,3,0,3,0,816,816,1,2,1,1,872,521,0,1393,0,0,1,1,3,1,2,8,1,0,5,1,1955,2,1,300,2,2,1,121,0,0,0,265,0,,,,0,4,2008,1,Normal,135500
888,889,20,2,95.0,15865,Pave,,2,1,AllPub,1,2,NAmes,Norm,Norm,1,1,8,6,1970,1970,4,4,3,3,1,0,1,1,1,2,1,2,2,351,4,823,1043,2217,1,3,1,1,2217,0,0,2217,1,0,2,0,4,1,1,8,1,1,2,1,1970,2,2,621,2,2,1,81,207,0,0,224,0,,,,0,10,2007,1,Normal,268000
889,890,20,2,128.0,12160,Pave,,1,1,AllPub,1,1,NAmes,Feedr,Norm,1,1,6,4,1953,1953,2,1,3,3,2,90,2,2,2,2,2,1,7,1024,3,0,481,1505,1,3,1,1,1505,0,0,1505,1,0,1,0,2,1,2,6,1,1,2,1,1953,1,2,505,2,2,1,0,0,0,162,0,0,,,,0,2,2009,1,Normal,149500
890,891,50,2,60.0,8064,Pave,,1,1,AllPub,3,1,NAmes,Artery,Norm,1,4,5,7,1949,2006,1,1,2,2,1,0,2,1,2,2,2,3,3,0,3,0,672,672,1,3,1,1,672,252,0,924,0,0,1,0,3,1,2,6,1,1,Po,2,2003,2,2,576,2,2,1,0,0,0,0,0,0,,MnPrv,Shed,2000,7,2007,1,Normal,122900
891,892,60,2,70.0,11184,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,2,6,5,1978,1978,2,1,4,4,2,92,2,2,2,2,2,1,6,226,4,500,192,918,1,1,1,1,918,765,0,1683,0,0,2,1,3,1,2,7,1,1,2,1,1978,1,2,440,2,2,1,243,0,0,0,0,0,,,,0,7,2009,1,Normal,172500
892,893,20,2,70.0,8414,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,1,6,8,1963,2003,2,1,4,4,1,0,2,2,2,2,2,1,1,663,3,0,396,1059,1,2,1,1,1068,0,0,1068,0,1,1,0,3,1,2,6,1,0,5,1,1963,1,1,264,2,2,1,192,0,0,0,0,0,,MnPrv,,0,2,2006,1,Normal,154500
893,894,20,2,,13284,Pave,,1,1,AllPub,1,1,Sawyer,PosN,Norm,1,1,5,5,1954,1954,1,1,3,7,1,0,2,2,1,1,2,3,7,1064,3,0,319,1383,1,2,1,1,1383,0,0,1383,1,0,1,0,3,1,2,6,1,1,1,1,1954,2,1,354,2,2,1,511,116,0,0,0,0,,GdPrv,,0,6,2008,1,Normal,165000
894,895,90,2,64.0,7018,Pave,,1,2,AllPub,1,1,SawyerW,Norm,Norm,3,1,5,5,1979,1979,1,1,7,7,1,0,2,2,5,5,5,5,5,0,5,0,0,0,1,2,1,1,1535,0,0,1535,0,0,2,0,4,2,2,8,1,0,5,1,1979,2,2,400,2,2,1,0,0,0,0,0,0,,,,0,6,2009,1,Alloca,118858
